DATE,DATA,OFFER,CONVERSION,REVENUE
12-02-2026,cg01ad,296 - TruthFinder,0,0
12-02-2026,ub01ag,296 - TruthFinder,2,120
12-02-2026,ck08ay,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
12-02-2026,ck08ay,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
12-02-2026,ga01aj,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
12-02-2026,ag04bn,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,37.86
12-02-2026,ga01aj,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,3,56.79
11-02-2026,cc06ad,336 - CPA Email AV Brain Formula,0,0
11-02-2026,cc05ab,2598 - MEDVi QUAD ED,0,0
11-02-2026,kg01an,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
11-02-2026,kg01an,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,3,56.79
11-02-2026,kg01ao,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
11-02-2026,ag04bd,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
11-02-2026,dg01ac,296 - TruthFinder,0,0
11-02-2026,cc05aa,71 - GADGETS: Amazons 2026 Deals Listicle,1,48
11-02-2026,cc06ad,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
11-02-2026,ck07ar,254 - A Place for Mom,1,85
11-02-2026,cc06ah,12 - Jointgen,0,0
11-02-2026,cc06ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,21.03
11-02-2026,cn06aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
11-02-2026,cc06ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,5,94.65
11-02-2026,cn06aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,18.93
11-02-2026,cc05aa,18522 - [DIET] Mahgryn VSL BH,0,0
11-02-2026,cc06aj,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
11-02-2026,ck07aq,254 - A Place for Mom,0,0
11-02-2026,ub01ah,254 - A Place for Mom,0,0
11-02-2026,ck12bg,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,4,18
11-02-2026,ub01af,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
11-02-2026,ub01af,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,3,56.79
10-02-2026,cc05ac,9 - Brain Savior Private V2,0,0
10-02-2026,cc05ac,254 - A Place for Mom,1,85
10-02-2026,cc06ah,196 - CPA Email Lymph System Support,1,170
10-02-2026,ub01ab,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,37.86
10-02-2026,cc06ak,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
10-02-2026,cc06ak,10031 - [HEALTH] Heal-n-Soothe VSL,1,72
10-02-2026,cc06aj,254 - A Place for Mom,0,0
10-02-2026,cc05aa,254 - A Place for Mom,0,0
10-02-2026,cc05aa,254 - A Place for Mom,2,170
10-02-2026,cc06ad,254 - A Place for Mom,0,0
10-02-2026,dg01ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
10-02-2026,cc06ae,227 - ProstaPeak,0,0
10-02-2026,ck07an,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
10-02-2026,ck07an,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,6,27
10-02-2026,ck07ai,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
10-02-2026,cc06ae,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,18.93
10-02-2026,cc06ae,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,18.93
10-02-2026,cc06ag,400 - OptiPlax,0,0
10-02-2026,cc06ad,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
10-02-2026,cc06ad,17532 - [HEALTH] GL Defend VSL,0,0
09-02-2026,cc06aj,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
09-02-2026,cc06aj,10031 - [HEALTH] Heal-n-Soothe VSL,2,144
09-02-2026,cc06aj,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
09-02-2026,kg01aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
09-02-2026,kg01aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,4,79.92
09-02-2026,ck07ap,17427 - [HEALTH] GLPro VSL,0,0
09-02-2026,ga01ab,446 - ManForceX,0,0
09-02-2026,cc06ag,400 - OptiPlax,0,0
09-02-2026,ag04bb,511 - TrimRX GLP-1,0,0
09-02-2026,cc06ad,511 - TrimRX GLP-1,0,0
09-02-2026,cn06ah,12 - Jointgen,0,0
09-02-2026,cg01ag,12 - Jointgen,0,0
09-02-2026,cn06ah,12 - Jointgen,1,120
09-02-2026,cn06aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
09-02-2026,ck07aj,498 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,0,0
09-02-2026,kg01ar,498 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,0,0
09-02-2026,ag04ba,2603 - RAD Intel Reg A+,0,0
09-02-2026,ck07ac,446 - ManForceX,0,0
09-02-2026,ga01ab,446 - ManForceX,0,0
09-02-2026,kg01ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
09-02-2026,kg01ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
09-02-2026,ag04bt,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
09-02-2026,cc05ab,254 - A Place for Mom,1,85
09-02-2026,dg01ae,507 - DEALWATCHDOGS - Amazon Presidents Day SALE Listicle,0,0
08-02-2026,cc06ai,507 - DEALWATCHDOGS - Amazon Presidents Day SALE Listicle,0,0
08-02-2026,kg01as,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,21.03
08-02-2026,ck07ag,17427 - [HEALTH] GLPro VSL,1,162
08-02-2026,ck12bh,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
08-02-2026,ag04bt,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
08-02-2026,kg01aa,254 - A Place for Mom,0,0
08-02-2026,kg01aa,254 - A Place for Mom,1,85
08-02-2026,dg01ae,507 - DEALWATCHDOGS - Amazon Presidents Day SALE Listicle,0,0
08-02-2026,cd12af,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
08-02-2026,cd12af,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,4,84.12
08-02-2026,kg01ar,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
08-02-2026,ck07ar,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,2,9
08-02-2026,kg01an,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
08-02-2026,ck07af,196 - CPA Email Lymph System Support,0,0
08-02-2026,ck12bh,196 - CPA Email Lymph System Support,0,0
08-02-2026,dg01ab,13058 - [HEALTH] NHMD Cleanse24 CPA VSL (Approved Only),0,0
08-02-2026,ag04bt,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
07-02-2026,ag04bt,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
07-02-2026,cc06ak,505 - Nerve Genics,0,0
07-02-2026,ck07af,196 - CPA Email Lymph System Support,0,0
07-02-2026,ck07ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
07-02-2026,ck07ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,3,13.5
07-02-2026,cc06af,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
07-02-2026,ck07ao,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
07-02-2026,dg01ab,13058 - [HEALTH] NHMD Cleanse24 CPA VSL (Approved Only),0,0
07-02-2026,cc06ai,498 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,0,0
07-02-2026,kg01ab,498 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,2,80
07-02-2026,ck07ah,446 - ManForceX,0,0
07-02-2026,ck07ap,446 - ManForceX,1,140
07-02-2026,cn06ab,12268 - [GOLD] American Hartford Gold CPA (Approved Only),0,0
06-02-2026,cc06ad,510 - BEAUTY: Live Smarter Beauty Listicle,0,0
06-02-2026,dg01ae,446 - ManForceX,0,0
06-02-2026,ck08bb,196 - CPA Email Lymph System Support,0,0
06-02-2026,ck08bc,196 - CPA Email Lymph System Support,0,0
06-02-2026,dg01ad,498 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,0,0
06-02-2026,ck07ar,498 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,0,0
06-02-2026,dg01ad,498 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,2,96
06-02-2026,cc05ac,2598 - MEDVi QUAD ED,0,0
06-02-2026,ck07ai,2598 - MEDVi QUAD ED,0,0
06-02-2026,ub01ah,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
06-02-2026,cc05ac,2603 - RAD Intel Reg A+,0,0
06-02-2026,cc06ai,2603 - RAD Intel Reg A+,0,0
06-02-2026,cc06aj,2603 - RAD Intel Reg A+,0,0
06-02-2026,kg01ai,507 - DEALWATCHDOGS - Amazon Presidents Day SALE Listicle,0,0
06-02-2026,kg01ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
06-02-2026,kg01ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,3,60.99
05-02-2026,ck08bc,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
05-02-2026,ck08bc,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
05-02-2026,cc05aa,2603 - RAD Intel Reg A+,0,0
05-02-2026,ub01ah,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
05-02-2026,ub01ah,507 - DEALWATCHDOGS - Amazon Presidents Day SALE Listicle,0,0
05-02-2026,dg01ad,507 - DEALWATCHDOGS - Amazon Presidents Day SALE Listicle,0,0
05-02-2026,ua01ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
05-02-2026,ua01ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
05-02-2026,ub01ah,489 - SlimBliss,0,0
05-02-2026,kg01ae,18496 - [SURVEY] Walmart- 5 in 1 Snow Shovel Kit Revshare,0,0
05-02-2026,dg01ab,507 - DEALWATCHDOGS - Amazon Presidents Day SALE Listicle,0,0
05-02-2026,dg01ac,18501 - [BIZ OPP] LotteryUnlocked VSL,0,0
05-02-2026,ag04bb,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
05-02-2026,ag04bb,14951 - [HEALTH] Warbug VSL (Approved Only),2,153
05-02-2026,ck12bo,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
05-02-2026,cc05ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
05-02-2026,ck12bh,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
05-02-2026,cc05ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,42.06
05-02-2026,ck12bh,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,18.93
05-02-2026,ga01af,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
05-02-2026,ga01af,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,2,9
04-02-2026,cc05aa,18496 - [SURVEY] Walmart- 5 in 1 Snow Shovel Kit Revshare,0,0
04-02-2026,ck12bk,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
04-02-2026,cd12ae,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
04-02-2026,cd12ab,196 - CPA Email Lymph System Support,0,0
04-02-2026,ck12bo,196 - CPA Email Lymph System Support,0,0
04-02-2026,kg01ae,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
04-02-2026,cc05aa,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
04-02-2026,cc05aa,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
04-02-2026,dg01ab,506 - Synevra Ultralift,0,0
04-02-2026,cc05ac,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
04-02-2026,cd12ac,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
04-02-2026,cc06ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,3,13.5
03-02-2026,cc06af,17645 - [ECOMMERCE] Drive Bright – Night Driving Glasses v3 – Ecomm Page,0,0
03-02-2026,cc06ak,16812 - [HEALTH] Brain Song VSL,0,0
03-02-2026,ck12bh,16812 - [HEALTH] Brain Song VSL,0,0
03-02-2026,cg01ad,17532 - [HEALTH] GL Defend VSL,0,0
03-02-2026,cc06ad,48 - Pineal Guardian,0,0
03-02-2026,cc06ae,48 - Pineal Guardian,0,0
03-02-2026,dg01ab,499 - SENIOR: Live Smarter - Senior Savings Listicle,0,0
03-02-2026,ck12bl,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
03-02-2026,dg01ad,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
03-02-2026,cc06af,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
03-02-2026,cc06af,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,3,13.5
03-02-2026,cc06ai,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,7,31.5
03-02-2026,cc05aa,304 - Finessa,0,0
03-02-2026,kg01ap,304 - Finessa,0,0
03-02-2026,cc06ah,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
03-02-2026,dg01ae,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,39.96
02-02-2026,ub01ad,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
02-02-2026,cc06aj,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,3,63.09
02-02-2026,ub01ad,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,3,59.59
02-02-2026,dg01ab,17645 - [ECOMMERCE] Drive Bright – Night Driving Glasses v3 – Ecomm Page,0,0
02-02-2026,dg01ad,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
02-02-2026,cc05aa,17532 - [HEALTH] GL Defend VSL,0,0
02-02-2026,cc06aj,17532 - [HEALTH] GL Defend VSL,1,130.5
02-02-2026,dg01ad,227 - ProstaPeak,0,0
02-02-2026,kg01an,227 - ProstaPeak,0,0
02-02-2026,cc06ai,415 - Memyts,0,0
02-02-2026,cc06ak,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
02-02-2026,ck07ah,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
02-02-2026,cc06ak,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,9,40.5
02-02-2026,ck07ah,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,6,27
02-02-2026,cc06ah,499 - SENIOR: Live Smarter - Senior Savings Listicle,0,0
01-02-2026,ck07ag,489 - SlimBliss,0,0
01-02-2026,dg01aa,18501 - [BIZ OPP] LotteryUnlocked VSL,0,0
01-02-2026,ag04ba,500 - Pink Salt Trick - D,0,0
01-02-2026,cc06aj,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,42.06
01-02-2026,cc05ac,16812 - [HEALTH] Brain Song VSL,0,0
01-02-2026,cc06ag,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
01-02-2026,ck07ah,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
01-02-2026,cc06aj,129 - Nerve Fresh Private,0,0
01-02-2026,ck12bk,129 - Nerve Fresh Private,0,0
01-02-2026,dg01ab,16812 - [HEALTH] Brain Song VSL,1,45
01-02-2026,ga01am,16812 - [HEALTH] Brain Song VSL,0,0
01-02-2026,cc05aa,243 - VertiAid,0,0
01-02-2026,dg01ae,243 - VertiAid,0,0
01-02-2026,ck07ae,321 - CPA Email PUREANCE HydraLift,0,0
01-02-2026,cd12af,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
01-02-2026,kg01am,12 - Jointgen,0,0
01-02-2026,kg01an,12 - Jointgen,0,0
01-02-2026,ck08au,196 - CPA Email Lymph System Support,0,0
01-02-2026,cg01ad,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
01-02-2026,ck12bj,14951 - [HEALTH] Warbug VSL (Approved Only),1,76.5
01-02-2026,ub01ae,243 - VertiAid,0,0
31-01-2026,cc06ag,321 - CPA Email PUREANCE HydraLift,0,0
31-01-2026,cc06ad,235 - Breathe,0,0
31-01-2026,cc05ab,16812 - [HEALTH] Brain Song VSL,0,0
31-01-2026,cc05ab,16812 - [HEALTH] Brain Song VSL,1,45
31-01-2026,cc06aj,18501 - [BIZ OPP] LotteryUnlocked VSL,0,0
31-01-2026,dg01ab,471 - GADGETS: Amazons 2026 Deals Listicle,0,0
31-01-2026,ub01ag,471 - GADGETS: Amazons 2026 Deals Listicle,0,0
31-01-2026,cc06ai,235 - Breathe,0,0
31-01-2026,ub01ae,235 - Breathe,0,0
31-01-2026,ck08au,196 - CPA Email Lymph System Support,0,0
31-01-2026,dg01ac,321 - CPA Email PUREANCE HydraLift,0,0
31-01-2026,ck12bp,498 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,0,0
31-01-2026,cc05ac,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
31-01-2026,ck07ab,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
31-01-2026,cc05ab,243 - VertiAid,1,110
31-01-2026,cc06ah,243 - VertiAid,0,0
31-01-2026,dg01ae,498 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,0,0
30-01-2026,cc06ak,129 - Nerve Fresh Private,0,0
30-01-2026,ck08bc,498 - SENIOR GADGETS: Oprahs Favorite Senior Gift Listicle,1,30.72
30-01-2026,cc06ai,503 - Make America Slim Again,0,0
30-01-2026,cn06ab,446 - ManForceX,0,0
30-01-2026,ag04bu,12 - Jointgen,0,0
30-01-2026,cn06ag,496 - GLPro,0,0
30-01-2026,cc06af,321 - CPA Email PUREANCE HydraLift,0,0
30-01-2026,kg01ac,321 - CPA Email PUREANCE HydraLift,1,170
30-01-2026,cc05aa,500 - Pink Salt Trick - D,0,0
30-01-2026,cc05ab,500 - Pink Salt Trick - D,0,0
30-01-2026,dg01ac,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
30-01-2026,ck08bc,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
30-01-2026,dg01ac,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),1,63
30-01-2026,dg01ac,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
30-01-2026,dg01ae,14951 - [HEALTH] Warbug VSL (Approved Only),1,76.5
30-01-2026,ck08ay,196 - CPA Email Lymph System Support,0,0
30-01-2026,ua01ag,196 - CPA Email Lymph System Support,0,0
30-01-2026,cc05ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
30-01-2026,cc05ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
30-01-2026,cc06ag,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
30-01-2026,cc06ag,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,5,22.5
29-01-2026,cc05aa,500 - Pink Salt Trick - D,0,0
29-01-2026,cc05aa,18501 - [BIZ OPP] LotteryUnlocked VSL,0,0
29-01-2026,cc05aa,18501 - [BIZ OPP] LotteryUnlocked VSL,1,126
29-01-2026,cc05ac,18501 - [BIZ OPP] LotteryUnlocked VSL,0,0
29-01-2026,cc06ah,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
29-01-2026,dg01ab,17739 - [HEALTH] LungTrust TSL (Approved Only),0,0
29-01-2026,dg01ae,17739 - [HEALTH] LungTrust TSL (Approved Only),0,0
29-01-2026,cd12ab,235 - Breathe,0,0
29-01-2026,cc06aj,243 - VertiAid,0,0
29-01-2026,ck07aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,18.93
29-01-2026,ck07ar,337 - CPA Email AV GlucoAlign,0,0
29-01-2026,ck08bc,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
29-01-2026,ck12bl,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
29-01-2026,cd12af,196 - CPA Email Lymph System Support,0,0
29-01-2026,ck08bd,196 - CPA Email Lymph System Support,1,170
29-01-2026,ck07aj,471 - GADGETS: Amazons 2026 Deals Listicle,0,0
28-01-2026,cc06ai,491 - NHMD CPA Email Vein Renew,0,0
28-01-2026,ck12bk,443 - GaraHerb,0,0
28-01-2026,ck12bo,443 - GaraHerb,0,0
28-01-2026,cc05aa,196 - CPA Email Lymph System Support,0,0
28-01-2026,cc05ac,196 - CPA Email Lymph System Support,0,0
28-01-2026,cc06ah,446 - ManForceX,0,0
28-01-2026,ck12bf,446 - ManForceX,0,0
28-01-2026,cc06ad,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
28-01-2026,dg01ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
28-01-2026,dg01ab,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,2,9
28-01-2026,dg01ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,3,13.5
27-01-2026,ck12bk,443 - GaraHerb,0,0
27-01-2026,cc05aa,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
27-01-2026,dg01aa,17939 - [HEALTH] BioDentex VSL,0,0
27-01-2026,cc06ad,196 - CPA Email Lymph System Support,1,170
27-01-2026,kg01ap,196 - CPA Email Lymph System Support,0,0
27-01-2026,dg01ad,446 - ManForceX,0,0
27-01-2026,cg01ae,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,1,4.5
27-01-2026,cg01ae,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,12,54
27-01-2026,ga01ad,14208 - [ECOMMERCE] Night Vision Pro (US/UK/CA/AU),0,0
27-01-2026,cc05aa,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
27-01-2026,cg01ae,338 - CPA Email AV Liberty Heart,0,0
27-01-2026,cc06af,227 - ProstaPeak,0,0
27-01-2026,ck08bc,227 - ProstaPeak,0,0
27-01-2026,kg01ai,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
26-01-2026,cc06af,135 - HepatoBurn,0,0
26-01-2026,cc06af,227 - ProstaPeak,0,0
26-01-2026,cc05aa,16812 - [HEALTH] Brain Song VSL,0,0
26-01-2026,cc06ad,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),2,126
26-01-2026,ga01ad,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
26-01-2026,ck07ag,475 - TOP OFFER - EXCL - ECOM - ElonPortable Heater - [US] - [Email],0,0
26-01-2026,kg01ai,475 - TOP OFFER - EXCL - ECOM - ElonPortable Heater - [US] - [Email],0,0
26-01-2026,cm10aa,377 - NerveAlive,0,0
26-01-2026,kg01ab,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
26-01-2026,kg01ab,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,3,63.09
26-01-2026,cc05aa,48 - Pineal Guardian,0,0
26-01-2026,ck07ag,14208 - [ECOMMERCE] Night Vision Pro (US/UK/CA/AU),0,0
26-01-2026,ck07ah,14208 - [ECOMMERCE] Night Vision Pro (US/UK/CA/AU),1,45
26-01-2026,cc06aj,338 - CPA Email AV Liberty Heart,1,170
26-01-2026,cc06ah,196 - CPA Email Lymph System Support,0,0
26-01-2026,cc06ah,196 - CPA Email Lymph System Support,2,340
26-01-2026,dg01ae,196 - CPA Email Lymph System Support,0,0
26-01-2026,dg01ae,446 - ManForceX,0,0
26-01-2026,dg01ae,446 - ManForceX,1,140
25-01-2026,cg01af,405 - VisiUltra,0,0
25-01-2026,cc06ah,48 - Pineal Guardian,0,0
25-01-2026,cd12ab,196 - CPA Email Lymph System Support,1,170
25-01-2026,kg01aj,304 - Finessa,0,0
25-01-2026,ga01aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
25-01-2026,cc06ah,48 - Pineal Guardian,0,0
25-01-2026,cc06ai,405 - VisiUltra,0,0
25-01-2026,dg01ae,405 - VisiUltra,0,0
25-01-2026,cc06aa,15446 - [ECOMMERCE] Grounded Footwear LCTC,0,0
25-01-2026,cc06aj,15446 - [ECOMMERCE] Grounded Footwear LCTC,0,0
24-01-2026,cd12aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
24-01-2026,cd12aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,2,39.96
24-01-2026,ag04bv,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
24-01-2026,cc06ag,48 - Pineal Guardian,0,0
24-01-2026,cc06ah,48 - Pineal Guardian,0,0
24-01-2026,dg01ae,405 - VisiUltra,0,0
24-01-2026,dg01ae,405 - VisiUltra,1,130
24-01-2026,dg01aa,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
24-01-2026,cc06ai,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
23-01-2026,cg01ad,321 - CPA Email PUREANCE HydraLift,0,0
23-01-2026,cg01ad,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
23-01-2026,kg01ac,196 - CPA Email Lymph System Support,0,0
23-01-2026,ub01ae,196 - CPA Email Lymph System Support,0,0
23-01-2026,dg01ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
23-01-2026,dg01ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,2,9
23-01-2026,ck12bo,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,1,18.93
23-01-2026,cd12ae,16812 - [HEALTH] Brain Song VSL,0,0
23-01-2026,ga01ac,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
23-01-2026,cc05ab,336 - CPA Email AV Brain Formula,0,0
22-01-2026,cm10aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
22-01-2026,cm10aa,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
22-01-2026,ck07ap,14312 - [HEALTH] Arthrozene VSL,0,0
